bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"23.77501654416966,62.9888361393177,23.83847596776246,63.01632301185629",uuuu,85633143,,efd43ae09a7df6f4d60458d4905a5581,,8d36f1591bf90c79410c51001c78ec4c,63.000778,23.804622,101814091,uuuu,FI,FI,1470852498,62.998969,23.812703,101814091,Alajärvi,85683113,101/814/091/101814091.geojson,locality,85683113,quattroshapes,,,FI
"22.49796018443897,62.93195718857703,22.61414565634635,62.96943689691392",uuuu,85633143,,3bf2cd550615624dfccd939099202ea7,,87263c203aa399747f318e0a03bfd28b,62.951864,22.546120,101814095,uuuu,FI,FI,1470852519,62.941542,22.522795,101814095,Ylistaro,85683113,101/814/095/101814095.geojson,locality,85683113,quattroshapes,,,FI
"24.19105542124197,62.85999153956152,24.23709337404057,62.88278867104208",uuuu,85633143,,556a7f2f7c38b3060a7b59204966cd39,,c88c5118e9759f5ed0abaee19079de55,62.871095,24.211926,101814097,uuuu,FI,FI,1470852496,62.874515,24.208439,101814097,Soini,85683113,101/814/097/101814097.geojson,locality,85683113,quattroshapes,,,FI
"23.71896229127753,62.59473421880421,23.75073449534858,62.61181697422086",uuuu,85633143,,c1bc3c75d497ef69ea9b70678a1b71c9,,e0fe49000c8f1e75bf0b1bd75639c798,62.602766,23.734959,101814099,uuuu,FI,FI,1470852503,62.602235,23.733876,101814099,Tuuri,85683113,101/814/099/101814099.geojson,locality,85683113,quattroshapes,,,FI
"21.61858245877619,62.58609175908407,21.64604149995904,62.60530632209975",uuuu,85633143,,3693906149bc06fdc8057d6c43b616b6,,eb9ed0c9aa0028949b749aadce898704,62.595286,21.634609,101814101,uuuu,FI,FI,1477508557,62.597433,21.640538,101814101,Horonkylä,85683113,101/814/101/101814101.geojson,locality,85683113,quattroshapes,,,FI
"23.5873668592327,62.57417562160305,23.66546610424388,62.60341897411075",uuuu,85633143,,acd94174d9197bdc6f425bd23baf93d6,,82386bc198f08aecb4b807e2b3ff2d33,62.588741,23.617302,101814103,uuuu,FI,FI,1470852503,62.585253,23.607928,101814103,Alavus,85683113,101/814/103/101814103.geojson,locality,85683113,quattroshapes,,,FI
"23.04689827958009,62.55177586215916,23.08193155999186,62.57396438849702",uuuu,85633143,,616518231111894907512c14ed7cf603,,52a271e276fc76aaeaed3c37d161ee31,62.563250,23.063078,101814105,uuuu,FI,FI,1470852519,62.563017,23.061884,101814105,Peräseinäjoki,85683113,101/814/105/101814105.geojson,locality,85683113,quattroshapes,,,FI
"21.70297489565525,62.45583675558322,21.77843843883687,62.50457733314636",uuuu,85633143,,a388255be5520946f72494af87dbc01f,,7f185540d1e78060409b353966cbe47a,62.481285,21.739142,101814109,uuuu,FI,FI,1470852562,62.482464,21.742858,101814109,Teuva,85683113,101/814/109/101814109.geojson,locality,85683113,quattroshapes,,,FI
"21.58801522261581,62.44820647857671,21.62378037479323,62.46490570893434",uuuu,85633143,,71912b373daabdc05632393dae970ee0,,42895ce491f9ece0fe66c4764ab27e50,62.457841,21.604195,101814113,uuuu,FI,FI,1470852563,62.457446,21.602433,101814113,Perälä,85683113,101/814/113/101814113.geojson,locality,85683113,quattroshapes,,,FI
"23.79243795703451,63.13559643180758,23.86200141977929,63.16802546974367",uuuu,85633143,,eb9ee3fbf86539cf9cf92f651fd84655,,6854541b54a54af38d4effd4956b8501,63.155848,23.833479,101814117,uuuu,FI,FI,1470852517,63.159134,23.836019,101814117,Vimpeli,85683113,101/814/117/101814117.geojson,locality,85683113,quattroshapes,,,FI
