bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"24.9350366213,60.1763634734,24.970589413,60.1870049635",uuuu,85633143,,7a13e010c63c8237bdaa78443bce8b47,,4b496b5e1f86636aeab6b463d472dff5,60.181692,24.949653,421473065,uuuu,FI,FI,1469577621,60.18153,24.949653,101748417,00530,101748417,421/473/065/421473065.geojson,postalcode,85683067,figov,,,FI
"24.9465145356,60.1896956693,24.9716948433,60.2020072589",uuuu,85633143,,e2cd46d38c85a2c8a4539aa343dd6173,,0e28e150eb0899c798f3db38ba0ae8c8,60.197371,24.96063,421473067,uuuu,FI,FI,1469577622,60.196709,24.962537,101748417,00550,101748417,421/473/067/421473067.geojson,postalcode,85683067,figov,,,FI
"24.9522304404,60.2000974458,25.0081371815,60.227962104",uuuu,85633143,,b2bf9e1af07a734195b9e3c5cf9c5c06,,85cfa2ab15d8664b5defa274e77533f2,60.212349,24.98077,421473071,uuuu,FI,FI,1469577622,60.2086,24.976534,101748417,00560,101748417,421/473/071/421473071.geojson,postalcode,85683067,figov,,,FI
"24.9791636253,60.1706060949,25.0193933822,60.1908092507",uuuu,85633143,,be32ebdf07c4969659026365f1414eeb,,6929106da9bf4f715fa31ebf4a0b031e,60.182549,25.00062,421473073,uuuu,FI,FI,1469577622,60.18581,25.008212,101748417,00570,101748417,421/473/073/421473073.geojson,postalcode,85683067,figov,,,FI
"24.9638420456,60.186729467,24.9849238393,60.201145882",uuuu,85633143,,ba540dfe18430a975bd3d68876c9867c,,ef01019b16a7045dba0ca1c6d76489b1,60.193314,24.976057,421473075,uuuu,FI,FI,1469577622,60.193474,24.97691,101748417,00580,101748417,421/473/075/421473075.geojson,postalcode,85683067,figov,,,FI
"24.9515147966,60.2143804101,24.9751596209,60.2237786895",uuuu,85633143,,951bba2a563ab4ac3615f1ad8af841fa,,a3e71f4659cc886e8c6511173b67a861,60.219315,24.963583,421473077,uuuu,FI,FI,1469577622,60.219136,24.963583,101748417,00600,101748417,421/473/077/421473077.geojson,postalcode,85683067,figov,,,FI
"24.9339734193,60.2033599928,24.9736191694,60.2212211797",uuuu,85633143,,0805e3920f8901899c4c53038e59907c,,f9863f61cb990b8b87a100cd4daa22bd,60.211986,24.948293,421473079,uuuu,FI,FI,1469577622,60.212077,24.946941,101748417,00610,101748417,421/473/079/421473079.geojson,postalcode,85683067,figov,,,FI
"24.9114075502,60.2148451363,24.9541469658,60.2307404969",uuuu,85633143,,66f889f4a61d2f6ae13287091893b794,,2bed952be8992d782731ed63d2061c39,60.222116,24.934288,421473081,uuuu,FI,FI,1469577622,60.220683,24.934611,101748417,00620,101748417,421/473/081/421473081.geojson,postalcode,85683067,figov,,,FI
"24.9030707876,60.2236969705,24.9489340267,60.2373454426",uuuu,85633143,,b6eab66a3048081ac80c5f3dd5b1acbd,,5a423184930bcc5a614c04751ba8a33b,60.230992,24.92532,421473083,uuuu,FI,FI,1469577622,60.229994,24.925757,101748417,00630,101748417,421/473/083/421473083.geojson,postalcode,85683067,figov,,,FI
"24.9443852826,60.2222074496,24.9826517378,60.2433631202",uuuu,85633143,,c60d38759942f039b85f608d81694911,,b25359912079f53e04d237e0a5c79cd1,60.233454,24.962997,421473085,uuuu,FI,FI,1469577622,60.233777,24.964301,101748417,00640,101748417,421/473/085/421473085.geojson,postalcode,85683067,figov,,,FI
